user_id,product_id,category,feature1,feature2,feature3,feature4,feature5
user1,product1,category1,0.20058099885325742,0.6443854601291162,0.8631067113972223,0.4380977283347941,0.5828298379683714
user4,product2,category2,0.4117450130653868,0.3014995301920148,0.9295506096437894,0.5484927295506133,0.5096164505318646
user4,product5,category2,0.3442954324764199,0.5860997268269836,0.7218073553515983,0.574164577109503,0.8493560061729413
user1,product1,category3,0.7075191778485204,0.862947712206121,0.24252138496175202,0.9603922835369766,0.5080378071297937
user4,product5,category2,0.7419244562960574,0.5707300826700277,0.2554408079671391,0.6001907762161074,0.7944077756479839
user1,product1,category3,0.9349040297491283,0.2923934322029128,0.4869511399416454,0.4619126982008471,0.08859124654048312
user4,product2,category4,0.3313921186383598,0.7101614894847184,0.8788376311634689,0.39985896844655044,0.3151263306670722
user2,product2,category2,0.28645505756407963,0.20196947660405484,0.3355940451036378,0.8310665364264409,0.2523408624955794
user3,product4,category1,0.9864454789308559,0.7611252473166622,0.7186877578384864,0.5919677945450275,0.6970544199541351
user1,product2,category4,0.11240870885215803,0.4058850838726288,0.36984325811044094,0.6695165558583313,0.11527517077639882
user5,product4,category2,0.901628106297034,0.3859704539740455,0.014960198818067205,0.5553349378548097,0.3339615974639748
user1,product3,category5,0.7377448816786129,0.14907759136012622,0.6092973125938322,0.25229992486046604,0.6476978415335829
user3,product4,category1,0.011445131354573368,0.9167220785983335,0.03340085959048611,0.6744381630386821,0.2030989046334033
user2,product1,category4,0.5716452366869097,0.25755614982580477,0.8627335303367939,0.8806801086767236,0.8336638284291581
user1,product1,category3,0.15957506694007717,0.0008284836783707394,0.5662204915495201,0.33315726705003557,0.9066283476802779
user2,product4,category2,0.7215652249052155,0.5820004118510118,0.06831130221724424,0.33372919526513645,0.3518319472806142
user3,product4,category5,0.9993753114403703,0.4756895693586729,0.846867058438643,0.28473381653164964,0.07694379497099924
user4,product2,category3,0.49974344850461183,0.3005441899335858,0.06837360935898695,0.26289075729136646,0.6591829929936732
user3,product3,category3,0.550000455587916,0.36446095882636664,0.07915586246281481,0.34172484782082546,0.4104880677151621
user3,product2,category2,0.2239251999448525,0.6782851989311761,0.3385599963293685,0.4178287782122385,0.6911033857390834
user4,product4,category1,0.970183374497188,0.9726102907871695,0.5341997789371797,0.46307566792274923,0.46508257389749763
user4,product3,category3,0.0702002862328156,0.5455496622696312,0.7233218654028548,0.23270606973520358,0.8440810251812625
user3,product4,category5,0.8484100517998345,0.9892035560032953,0.6638135702857338,0.9778707716977872,0.366503520473202
user3,product1,category3,0.20310972774946479,0.43228033387161713,0.8158063706764067,0.39344644388623295,0.7175741587140569
user4,product5,category4,0.3283704920385978,0.9934749201703559,0.5756844106075985,0.5644196727680109,0.7449088526121482
user3,product1,category3,0.864999168615046,0.46570562927895776,0.45741148642373197,0.16288630330960696,0.30314371016965047
user4,product5,category5,0.8388334640059784,0.23567782569426288,0.9077960983006698,0.515240611978104,0.6754470401484034
user4,product4,category5,0.0809064701723553,0.06167594540082766,0.7653549334992259,0.09884727301774032,0.9640446375530216
user5,product1,category5,0.4801630162117916,0.4315078405031645,0.06901541886597806,0.940769897984761,0.6052068079505843
user2,product4,category2,0.5598688389005932,0.9222683576323687,0.9590978611600625,0.5242711534350984,0.15296950304593138
user4,product5,category4,0.38699746288980974,0.22069133961868748,0.8777268203102674,0.9574592527129011,0.9569274844565465
user4,product1,category5,0.14911446019070995,0.31645911337849175,0.03538738306694156,0.20200682875301912,0.09982448978832592
user1,product1,category4,0.8772859858354918,0.7204322371035452,0.906178663706036,0.4983799205422227,0.9176544161911466
user3,product5,category4,0.806581577671711,0.9953463823903584,0.07600479502507551,0.3494026632237185,0.8797053295071288
user1,product4,category3,0.9350869501917998,0.7018814212497207,0.2190552954836512,0.03173117522014357,0.23041284905016446
user5,product5,category4,0.13244529801170823,0.4645474736999161,0.8470000219695308,0.2822867095762359,0.9933531223398707
user2,product2,category3,0.5950246156182664,0.4068513180344556,0.49427559655191,0.14302149378576,0.6526206480810592
user5,product4,category5,0.16849257159370956,0.2823677509981949,0.5477301121461853,0.9942920873452811,0.2086911889168348
user5,product3,category1,0.16243584024148638,0.29885612271094897,0.3192285149716372,0.9696194848639813,0.6048764986275459
user5,product2,category2,0.21340997054105892,0.02937428328783398,0.04441284284262448,0.9257917881311842,0.030733511822835236
user5,product5,category1,0.386651959828167,0.24036637634242308,0.16564500733306342,0.5851551008674305,0.4700318450148663
user1,product1,category5,0.7257848159497333,0.45756957690670674,0.8858027023507944,0.5088122779946264,0.7434527220174113
user4,product3,category3,0.8086379988386518,0.9516366285249435,0.7378313928163002,0.15041304741533235,0.7843728174252215
user3,product1,category5,0.4827659791362068,0.007622872482754395,0.12252048146021577,0.754256388833475,0.38866603242757225
user5,product2,category2,0.6617615397754377,0.9706730191974078,0.4605657431023159,0.46913030792768606,0.479115430071957
user3,product3,category1,0.8951690033526443,0.3577452563221476,0.1661750549355161,0.8873480364789196,0.7321796245706099
user3,product4,category3,0.5202409492498021,0.5185695723020295,0.5972533813742709,0.5605699663194313,0.8760966369705828
user4,product4,category5,0.37231777466363836,0.5009828025057267,0.3236459545127629,0.45795360769012583,0.4615537364371276
user3,product3,category4,0.3317583143456396,0.9966815035699327,0.5352846621181837,0.03466764836695968,0.9101299955784735
user4,product1,category5,0.9528676301179532,0.9399453416159942,0.9848364860821833,0.4392595332223135,0.4948727419705701
user1,product1,category2,0.4603531704572029,0.8337772290667794,0.2896938843082111,0.7947531985472506,0.46435593981047985
user5,product5,category3,0.019166543956861015,0.037676785307450666,0.25073770632111303,0.8291365499197775,0.8326008549192133
user3,product4,category3,0.8772895972355906,0.03166929810570418,0.014923313770804802,0.18041830783518642,0.38307170341978525
user3,product5,category5,0.0403371129027148,0.7349785412251139,0.35911975964527065,0.1117885198594778,0.05949743608795266
user5,product2,category1,0.7255658969583308,0.28849966708261454,0.1406883758255716,0.36002014495071344,0.5005117287524858
user3,product2,category2,0.5907688424608708,0.2748216746055493,0.34675323319509943,0.021424146654456577,0.29068352977065026
user1,product5,category5,0.22438643028176886,0.13657496236057598,0.12382259873403079,0.7894914118179017,0.3568808256693293
user3,product3,category2,0.1240362718300475,0.9921998171343248,0.6468454045052839,0.5508065138073496,0.6468843922855113
user5,product2,category3,0.5593474021056131,0.11266344567083686,0.8629782146681685,0.46065396912154044,0.4279914417216669
user3,product5,category3,0.8900878064003177,0.15179264549603122,0.49678804863478676,0.7468947297794639,0.2675095280595985
user4,product5,category2,0.9043669031376579,0.34989138415658305,0.7238250223813146,0.885834704124952,0.0013410480523250445
user1,product2,category3,0.017556325477196988,0.622290339537822,0.9687741417590822,0.8602927246985772,0.6439739195002337
user5,product4,category2,0.19350613788802873,0.632319694970198,0.8070144180881172,0.760737992930806,0.7321068211428761
user2,product3,category1,0.1446208529005616,0.6186651472655522,0.04424933728120384,0.21999928060334017,0.8641450225035512
user5,product3,category3,0.7617572421329871,0.838944352704846,0.34109001992026633,0.9134634714784962,0.5257863895097744
user3,product3,category4,0.39567197348125327,0.6289912844968579,0.1257811650742433,0.6913299477275702,0.83804641353079
user1,product3,category2,0.7578878888657198,0.5198807782470589,0.27714926462089007,0.6992623850609955,0.9435176778546125
user4,product4,category5,0.9175119998197301,0.4719389588425317,0.9001638625134671,0.7520950652418177,0.6721776644651953
user5,product2,category5,0.12123732356176742,0.6699727058524264,0.9090788037756173,0.23242238974658103,0.30363567352642895
user4,product1,category5,0.03831860895010197,0.16772253726297315,0.45668358369840945,0.3403581544676848,0.7213920863870897
user4,product5,category4,0.9863833789250234,0.9033720089721482,0.8650163960835492,0.25995551944874085,0.5883125701990263
user3,product2,category5,0.4497604633077599,0.34975852715426825,0.12184211759346997,0.9948183440039576,0.6313678053306111
user2,product2,category3,0.3916712947225677,0.7039561930169818,0.6936609086307631,0.3798183707312657,0.18267911804932613
user2,product3,category2,0.37716158579776893,0.47254977161129463,0.35567091633703096,0.4636638648779732,0.5243638409010747
user1,product1,category5,0.9449912893561507,0.008117276042017174,0.46628062931714664,0.027179227797648475,0.779123460702801
user3,product4,category3,0.5828089313166052,0.9182954906816576,0.5486597089506292,0.7867645327576801,0.773813196424397
user4,product2,category1,0.5443365945632045,0.08621407047371088,0.6208249699842194,0.483154239052752,0.7109183069243525
user5,product4,category4,0.23633336489293832,0.03857717799509752,0.1364542707444263,0.5506438739098776,0.11062802184147436
user5,product1,category3,0.03140153730372475,0.8559624320426191,0.2943184542495171,0.9895729851707828,0.13685828226131425
user5,product4,category1,0.10547037738540677,0.5080187460049889,0.8661174307134778,0.43893724104206455,0.8957042827116668
user5,product2,category5,0.6402246212703772,0.09656177547474876,0.22919927624972902,0.16197686303437686,0.7594933214744074
user3,product2,category1,0.779285101093231,0.3427916081138559,0.5027854246420943,0.7725161417054435,0.8669417831812501
user4,product1,category1,0.1629368573365474,0.2974553741161584,0.8861419135610726,0.38956470274368626,0.034851337311031405
user2,product1,category3,0.37592088455658224,0.4661931029884635,0.9025112009892078,0.8987813650061299,0.1940087840089525
user4,product1,category4,0.932056589425778,0.9457644032451357,0.7996690426996248,0.17663484970997634,0.24514105894192273
user2,product3,category3,0.34602628755697307,0.23893864292326117,0.4707214035497759,0.07803619169584775,0.841242160862715
user2,product5,category4,0.8950358045607122,0.4847126693513718,0.336951350405175,0.16107550757867084,0.2355649781134106
user3,product3,category2,0.5199679637688904,0.4168125101835979,0.9119735567091498,0.37934059972290124,0.6071772566826561
user4,product1,category3,0.7402431690711948,0.8064516666783341,0.4297354194417218,0.23083573836542703,0.37929210536091484
user2,product4,category5,0.6294809164135541,0.7142047365845411,0.12656322042589185,0.09383373118454363,0.9387293005359109
user2,product5,category2,0.662809855992521,0.7300507554728886,0.4614540642045908,0.6252226456486275,0.17805414374606943
user2,product3,category3,0.5950409131206655,0.042236626573746716,0.9475056962702836,0.04699394233217358,0.39138550764098645
user3,product2,category5,0.4435391362470509,0.8100704466827935,0.5633646541719775,0.6165813341957922,0.9947459752197781
user3,product1,category1,0.2880119314222578,0.7760048253261247,0.6200489093613895,0.5674540648076793,0.7556183954927266
user4,product5,category4,0.17513838131073567,0.08714599041187299,0.2174118536753844,0.15487550769380543,0.9624891020612842
user1,product1,category2,0.2616726951294427,0.6153455511111151,0.6435288775700067,0.036152201867561184,0.1750183936056654
user3,product3,category2,0.9439252523038746,0.5192005205959459,0.3836670646729209,0.25233061175121996,0.5740619166483655
user1,product2,category2,0.6919541549495465,0.7908584209752568,0.7944390900706508,0.8788270081099312,0.5818265291094652
user4,product3,category3,0.5262896655043175,0.8667886272860714,0.024204965893278696,0.3172351282220034,0.7793878510614589
user1,product3,category4,0.4264728223850277,0.4180641051930245,0.5587387692878005,0.584285577890931,0.2846682639062117
user2,product4,category1,0.570175004987165,0.4163731235053675,0.2608753682421069,0.5542769493982814,0.4489673380247402
user1,product3,category3,0.5263318546443198,0.9055762979062449,0.1042197548158641,0.3449188805927239,0.7690830194336453
user4,product5,category4,0.2991696679069744,0.26157849323290905,0.16941074930820577,0.41998850246078423,0.7722877018852348
user4,product3,category3,0.21428703669557447,0.503946324296335,0.0864640047881895,0.010551276245797436,0.41470748147051917
user5,product3,category4,0.6299539584253021,0.964334324860028,0.6107219780730865,0.06200970783971094,0.8913877391687293
user3,product2,category2,0.8349740111292996,0.6053884770721338,0.911132075910575,0.03991155003064073,0.810246020240588
user5,product3,category5,0.3961414453667731,0.8791474738478933,0.8047929786518095,0.23674699308000013,0.8481888135369432
user1,product4,category4,0.22903747378927708,0.35851570097808305,0.4786127086591788,0.9898855353969377,0.03756561389972202
user3,product3,category1,0.6949959380533178,0.7040918973166014,0.789537683302431,0.9943131787736481,0.7213426011104409
user2,product5,category5,0.22477929446698108,0.6041792927092489,0.9682825500465577,0.06616757594389666,0.2503198758718438
user4,product1,category1,0.5138646163976405,0.17005026270715073,0.8545758951258591,0.028519121100198053,0.22432856341399054
user5,product1,category2,0.07191279372508586,0.38184235929986177,0.6717988444628394,0.1959762491974838,0.24732572255508378
user5,product2,category5,0.11243729543747649,0.9190827123391835,0.9146726188343665,0.013993264804935013,0.6900774728750672
user5,product3,category2,0.475966137119459,0.012930542960314262,0.6832040649541078,0.7673259576261381,0.9976956857726644
user1,product4,category3,0.6302256622508255,0.6551773521273044,0.9200327204668232,0.5577987730472873,0.7408705305466153
user2,product4,category3,0.5722444345069209,0.13144245949194222,0.8569984081980379,0.9987034983526493,0.5649669806567047
user2,product3,category3,0.6231568545860198,0.6375498923553063,0.44439981751617397,0.38632140044627994,0.5004531322437519
user3,product2,category5,0.0034053956980755196,0.8446775303363797,0.8090203268616064,0.3751401459856428,0.6213815295477076
user1,product2,category4,0.7701932067297099,0.9443494160077393,0.31999517387178067,0.5673241856773361,0.035159838903436325
user4,product1,category2,0.1388180038092458,0.13747261192278715,0.29760155763760854,0.8457134020638415,0.09478961413651721
user5,product3,category5,0.11460572955134285,0.6623493819601549,0.592141977498805,0.9087215342055753,0.3210340044910961
user5,product5,category2,0.5710299749005306,0.3324384346994027,0.06788735148620051,0.711403355915116,0.3615436734569101
user5,product2,category2,0.14390468601325157,0.480085157484205,0.05873768146159508,0.5954327753491183,0.9146213361204263
